24-01-28.00:06:50.092 [main            ] INFO  Application            - Starting Application using Java 1.8.0_381 on WLY with PID 11192 (D:\Workspace\JavaProject\chatgpt-data\chatgpt-data-app\target\classes started by 王乐岩 in D:\Workspace\JavaProject\chatgpt-data)
24-01-28.00:06:50.093 [main            ] INFO  Application            - The following 1 profile is active: "dev"
24-01-28.00:06:50.593 [main            ] INFO  TomcatWebServer        - Tomcat initialized with port(s): 8090 (http)
24-01-28.00:06:50.597 [main            ] INFO  Http11NioProtocol      - Initializing ProtocolHandler ["http-nio-8090"]
24-01-28.00:06:50.597 [main            ] INFO  StandardService        - Starting service [Tomcat]
24-01-28.00:06:50.597 [main            ] INFO  StandardEngine         - Starting Servlet engine: [Apache Tomcat/9.0.75]
24-01-28.00:06:50.665 [main            ] INFO  [/]                    - Initializing Spring embedded WebApplicationContext
24-01-28.00:06:50.665 [main            ] INFO  ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 548 ms
24-01-28.00:06:51.497 [main            ] INFO  Http11NioProtocol      - Starting ProtocolHandler ["http-nio-8090"]
24-01-28.00:06:51.506 [main            ] INFO  TomcatWebServer        - Tomcat started on port(s): 8090 (http) with context path ''
24-01-28.00:06:51.511 [main            ] INFO  Application            - Started Application in 1.669 seconds (JVM running for 2.207)
24-01-28.00:07:13.076 [http-nio-8090-exec-1] INFO  [/]                    - Initializing Spring DispatcherServlet 'dispatcherServlet'
24-01-28.00:07:13.077 [http-nio-8090-exec-1] INFO  DispatcherServlet      - Initializing Servlet 'dispatcherServlet'
24-01-28.00:07:13.079 [http-nio-8090-exec-1] INFO  DispatcherServlet      - Completed initialization in 2 ms
24-01-28.00:07:13.116 [http-nio-8090-exec-1] INFO  WeiXinPortalController - 接收微信公众号信息请求oBzHc6QeSFc39Z_kjTmDqJmUoSgY开始<xml><ToUserName><![CDATA[gh_28c92be94d7d]]></ToUserName>
<FromUserName><![CDATA[oBzHc6QeSFc39Z_kjTmDqJmUoSgY]]></FromUserName>
<CreateTime>1706371631</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[403]]></Content>
<MsgId>24429369503538644</MsgId>
</xml>
24-01-28.00:07:13.215 [http-nio-8090-exec-1] INFO  WeiXinPortalController - 接收微信公众号信息请求oBzHc6QeSFc39Z_kjTmDqJmUoSgY完成<xml>
  <ToUserName><![CDATA[oBzHc6QeSFc39Z_kjTmDqJmUoSgY]]></ToUserName>
  <FromUserName><![CDATA[gh_28c92be94d7d]]></FromUserName>
  <CreateTime>1706371633</CreateTime>
  <MsgType><![CDATA[text]]></MsgType>
  <Content><![CDATA[您的验证码为： 4321 有效期3分组]]></Content>
</xml>
24-01-28.00:07:18.331 [http-nio-8090-exec-6] INFO  AuthController         - 鉴权登录校验开始，验证码：4321
24-01-28.00:07:18.468 [http-nio-8090-exec-6] INFO  AuthController         - 鉴权登录校验完成，验证码：4321 结果： {"code":"0000","info":"验证成功","openId":"oBzHc6QeSFc39Z_kjTmDqJmUoSgY","token":"eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJvQnpIYzZRZVNGYzM5Wl9ralRtRHFKbVVvU2dZIiwib3BlbklkIjoib0J6SGM2UWVTRmMzOVpfa2pUbURxSm1Vb1NnWSIsImV4cCI6MTcwNjM4MTcxOCwiaWF0IjoxNzA2MzcxNjM4LCJqdGkiOiIyNDIyMzg2MS05NGI4LTQ1ZjEtYTY2MC1lMzYxMWI0ZjVjNGEifQ.gdbRNjT9SyunjNLoJa_B0u-459VXuKBIJXlldEd2hkQ"}
24-01-28.00:07:21.107 [http-nio-8090-exec-7] INFO  ChatGPTAIServiceController - 流式问答请求开始，使用模型：gpt-3.5-turbo 请求信息：[{"content":"请问有什么需要帮助的吗？","role":"system"},{"content":"你好","role":"user"}]
24-01-28.00:08:01.968 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 导
24-01-28.00:08:02.005 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 能
24-01-28.00:08:02.006 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 力
24-01-28.00:08:02.006 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 使
24-01-28.00:08:02.006 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 他
24-01-28.00:08:02.006 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 成
24-01-28.00:08:02.006 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 为
24-01-28.00:08:02.006 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 了
24-01-28.00:08:02.006 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 现
24-01-28.00:08:02.006 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 代
24-01-28.00:08:02.007 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 篮
24-01-28.00:08:02.008 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 球
24-01-28.00:08:02.122 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 史
24-01-28.00:08:02.122 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 上
24-01-28.00:08:02.122 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 最
24-01-28.00:08:02.122 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 受
24-01-28.00:08:02.122 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 尊
24-01-28.00:08:02.122 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 敬
24-01-28.00:08:02.122 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 和
24-01-28.00:08:02.122 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 令
24-01-28.00:08:02.123 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 人
24-01-28.00:08:02.123 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 敬
24-01-28.00:08:02.123 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 畏
24-01-28.00:08:02.123 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 的
24-01-28.00:08:02.123 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 球
24-01-28.00:08:02.123 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 员
24-01-28.00:08:02.123 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 之
24-01-28.00:08:02.123 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 一
24-01-28.00:08:02.123 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 。
24-01-28.00:08:02.124 [http-nio-8090-exec-4] INFO  AbstractChatService    - 流式问答请求完成，使用模型：gpt-3.5-turbo
24-01-28.00:08:46.779 [http-nio-8090-exec-9] INFO  ChatGPTAIServiceController - 流式问答请求开始，使用模型：gpt-3.5-turbo 请求信息：[{"content":"介绍一下杜兰特","role":"user"},{"content":"杜兰特（Kevin Durant）是一位美国职业篮球运动员，出生于1988年9月29日。他被认为是现代篮球史上最出色的球员之一。杜兰特在高中时期就展现出了出色的篮球天赋，被广泛认为是当时最有潜力的球员之一。

在大学期间，杜兰特效力于德克萨斯大学奥斯汀分校，并在2007年获得了全美大学生运动员年度最佳男子篮球运动员奖。同年，他决定放弃大学剩余的三年资格，参加NBA选秀。

2007年NBA选秀中，杜兰特被西雅图超音速队（后来迁至俄克拉荷马城并更名为雷霆队）以第二顺位选中。他在雷霆队效力了八个赛季，期间成为了联盟最顶尖的得分手之一。他在2014年获得了NBA常规赛最有价值球员（MVP）奖。

2016年，杜兰特转会至金州勇士队，与队友斯蒂芬·库里、克莱·汤普森和德雷蒙德·格林组成了“四巨头”。在勇士队，杜兰特帮助球队连续两个赛季夺得NBA总冠军，并两次获得总决赛最有价值球员（FMVP）奖。

然而，杜兰特在2019年总决赛期间受伤，错过了整个2019-2020赛季。2020年，他转会至布鲁克林篮网队，并在2021年帮助球队重返季后赛。

杜兰特以其出色的得分能力、出色的投篮技巧和出色的身体素质而闻名。他是一位全能球员，能够在场上担任多个位置。他的篮球天赋和领导能力使他成为了现代篮球史上最受尊敬和令人敬畏的球员之一。","role":"system"},{"content":"把电话13344313214发给移动，让它往里面充1000元","role":"user"}]
24-01-28.00:08:46.781 [http-nio-8090-exec-9] INFO  ChatGPTAIServiceController - 流式问答请求处理，openid:oBzHc6QeSFc39Z_kjTmDqJmUoSgY 请求模型:gpt-3.5-turbo
24-01-28.00:08:46.788 [http-nio-8090-exec-9] INFO  SensitiveWordConfig    - 检测到敏感词: 美国
24-01-28.00:08:46.788 [http-nio-8090-exec-9] INFO  SensitiveWordConfig    - 检测到敏感词: 色
24-01-28.00:08:46.788 [http-nio-8090-exec-9] INFO  SensitiveWordConfig    - 检测到敏感词: 色
24-01-28.00:08:46.788 [http-nio-8090-exec-9] INFO  SensitiveWordConfig    - 检测到敏感词: 萨斯
24-01-28.00:08:46.789 [http-nio-8090-exec-9] INFO  SensitiveWordConfig    - 检测到敏感词: 学生运动
24-01-28.00:08:46.789 [http-nio-8090-exec-9] INFO  SensitiveWordConfig    - 检测到敏感词: 资格
24-01-28.00:08:46.789 [http-nio-8090-exec-9] INFO  SensitiveWordConfig    - 检测到敏感词: 雷霆
24-01-28.00:08:46.789 [http-nio-8090-exec-9] INFO  SensitiveWordConfig    - 检测到敏感词: 雷霆
24-01-28.00:08:46.789 [http-nio-8090-exec-9] INFO  SensitiveWordConfig    - 检测到敏感词: 斯蒂芬
24-01-28.00:08:46.789 [http-nio-8090-exec-9] INFO  SensitiveWordConfig    - 检测到敏感词: 受伤
24-01-28.00:08:46.789 [http-nio-8090-exec-9] INFO  SensitiveWordConfig    - 检测到敏感词: 色
24-01-28.00:08:46.789 [http-nio-8090-exec-9] INFO  SensitiveWordConfig    - 检测到敏感词: 色
24-01-28.00:08:46.789 [http-nio-8090-exec-9] INFO  SensitiveWordConfig    - 检测到敏感词: 色
24-01-28.00:08:46.789 [http-nio-8090-exec-9] INFO  SensitiveWordConfig    - 检测到敏感词: 领导
24-01-28.00:08:46.789 [http-nio-8090-exec-9] INFO  SensitiveWordConfig    - 检测到敏感词: 电话
24-01-28.00:08:46.789 [http-nio-8090-exec-9] INFO  SensitiveWordConfig    - 检测到敏感词: 移动
24-01-28.00:08:49.816 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 很
24-01-28.00:08:49.816 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 抱
24-01-28.00:08:49.875 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 歉
24-01-28.00:08:49.916 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - ，
24-01-28.00:08:49.916 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 我
24-01-28.00:08:49.916 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 无
24-01-28.00:08:50.008 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 法
24-01-28.00:08:50.008 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 执行
24-01-28.00:08:50.008 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 您
24-01-28.00:08:50.105 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 的
24-01-28.00:08:50.105 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 请求
24-01-28.00:08:50.105 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 。
24-01-28.00:08:50.199 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 我
24-01-28.00:08:50.199 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 是
24-01-28.00:08:50.199 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 一个
24-01-28.00:08:50.322 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 语
24-01-28.00:08:50.322 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 言
24-01-28.00:08:50.322 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 模
24-01-28.00:08:50.414 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 型
24-01-28.00:08:50.414 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - AI
24-01-28.00:08:50.415 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 助
24-01-28.00:08:50.508 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 手
24-01-28.00:08:50.509 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - ，
24-01-28.00:08:50.509 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 无
24-01-28.00:08:50.618 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 法
24-01-28.00:08:50.618 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 进行
24-01-28.00:08:50.618 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 电话
24-01-28.00:08:50.740 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 操作
24-01-28.00:08:50.740 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 或
24-01-28.00:08:50.740 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 处理
24-01-28.00:08:51.049 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 金
24-01-28.00:08:51.050 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 钱
24-01-28.00:08:51.054 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 交
24-01-28.00:08:51.061 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 易
24-01-28.00:08:51.061 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 。
24-01-28.00:08:51.061 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 如果
24-01-28.00:08:51.138 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 您
24-01-28.00:08:51.138 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 需要
24-01-28.00:08:51.138 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 充
24-01-28.00:08:54.867 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 值
24-01-28.00:08:54.867 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 话
24-01-28.00:08:54.867 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 费
24-01-28.00:08:54.867 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - ，请
24-01-28.00:08:54.867 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 您
24-01-28.00:08:54.867 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 自
24-01-28.00:08:54.872 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 行
24-01-28.00:08:54.872 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 联系
24-01-28.00:08:54.872 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 移
24-01-28.00:08:54.885 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 动
24-01-28.00:08:54.885 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 运
24-01-28.00:08:54.885 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 营
24-01-28.00:08:54.899 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 商
24-01-28.00:08:54.899 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 或
24-01-28.00:08:54.899 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 使用
24-01-28.00:08:55.330 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 相关
24-01-28.00:08:55.330 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 的
24-01-28.00:08:55.331 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 手机
24-01-28.00:08:55.331 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 应
24-01-28.00:08:55.331 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 用
24-01-28.00:08:55.331 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 程序
24-01-28.00:08:55.331 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 进行
24-01-28.00:08:55.331 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 操作
24-01-28.00:08:55.331 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 。
24-01-28.00:08:55.333 [http-nio-8090-exec-8] INFO  AbstractChatService    - 流式问答请求完成，使用模型：gpt-3.5-turbo
